"job_title","seniority_level","status","location","post_date","industry","ownership","company_size","revenue","salary","skills","salary_clean","salary_min","salary_max","salary_num","salary_usd"
"data scientist","senior","hybrid","Munich, Germany . Hybrid","7 months ago","Manufacturing","Private","300","300","62,797 - 72,216","[]","62797 - 72216",62797,NA,62797,70671.7438
"data scientist","senior","hybrid","United States . Hybrid","14 days ago","Technology","Private","5,780","5,780","112,343 - 225,595","['pytorch', 'spark', 'scikit-learn', 'python', 'sql', 'machine learning', 'tensorflow']","112343 - 225595",112343,NA,112343,126430.8122
"data scientist","senior","hybrid","Seattle, WA . Hybrid","18 days ago","Retail","Public","74,020",NA,"147,962 - 271,261","['aws', 'python', 'scala', 'java', 'gcp', 'machine learning']","147962 - 271261",147962,NA,147962,166516.4348
"data scientist","senior","on-site","Pittsburgh, PA","2 months ago","Education",NA,"12,609","12,609","74,793","['machine learning']","74793",74793,NA,74793,84172.0422
"data scientist","senior","on-site","Calgary, Alberta, Canada . Canada, Moyen-Chari, Chad . Greater Calgary Metropolitan Area","2 months ago","Technology","Private","3,550","3,550","52,067","['scikit-learn', 'python']","52067",52067,NA,52067,58596.2018
"data scientist","senior","on-site","Augusta, GA","a month ago","Technology","Private","150","150","39,797 - 87,544","['machine learning', 'python']","39797 - 87544",39797,NA,39797,44787.5438
"data scientist","senior","on-site","Toronto, Ontario, Canada","a month ago","Retail","Public","20,600",NA,"59,210","['git', 'python', 'airflow', 'sql', 'machine learning', 'hadoop', 'azure']","59210",59210,NA,59210,66634.934
"data scientist","senior",NA,"New York, United States","7 days ago","Technology","Public","10,040",NA,"77,313 - 96,639","['spark', 'aws', 'git', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'tableau']","77313 - 96639",77313,NA,77313,87008.0502
"data scientist","senior",NA,"Houston, TX . Houston, Texas, Statele Unite Ale Americii . Houston, Texas, USA","a month ago","Technology","Public","2,550",NA,"118,733","['deep learning', 'machine learning', 'python']","118733",118733,NA,118733,133622.1182
"data scientist","senior","hybrid","Chicago, IL . Hybrid","7 days ago","Healthcare",NA,"1,570","1,570","76,471 - 101,121","['r', 'python', 'java', 'sql', 'machine learning', 'database', 'deep learning', 'tableau']","76471 - 101121",76471,NA,76471,86060.4634
"data scientist","senior","on-site","Henrietta, NY","3 months ago","Education",NA,"9,260","9,260","64,121 - 96,177","['machine learning']","64121 - 96177",64121,NA,64121,72161.7734
"data scientist","midlevel","on-site","Denver, CO","a month ago","Technology","Private","150","150","55,940 - 123,063","['machine learning', 'python']","55940 - 123063",55940,NA,55940,62954.876
"data scientist","senior","hybrid",NA,"13 days ago","Technology","Private","600","600","195,456","[]","195456",195456,NA,195456,219966.1824
"data scientist",NA,"on-site",NA,"14 days ago","Technology","Public","2,270",NA,"94,264 - 172,810","[]","94264 - 172810",94264,NA,94264,106084.7056
"data scientist","lead","hybrid","Chicago, IL . Hybrid","9 days ago","Logistics","Private","1,260","1,260","182,673 - 274,006","[]","182673 - 274006",182673,NA,182673,205580.1942
"data scientist","senior","on-site","San Francisco, CA","4 days ago","Retail","Public","117,030",NA,"144,893 - 161,660","['aws', 'python', 'machine learning', 'azure', 'deep learning', 'tableau']","144893 - 161660",144893,NA,144893,163062.5822
"data scientist","senior","hybrid","United States . Hybrid","7 days ago","Education",NA,"3,510","3,510","137,003 - 148,876","['pandas', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'azure']","137003 - 148876",137003,NA,137003,154183.1762
"data scientist","junior",NA,"San Diego, CA","6 days ago","Finance",NA,"600","600","86,771 - 114,171","['pandas', 'numpy', 'pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']","86771 - 114171",86771,NA,86771,97652.0834
"data scientist","senior","hybrid","Los Angeles, CA . Hybrid","a month ago","Technology","Private","150","150","121,476 - 225,595","[]","121476 - 225595",121476,NA,121476,136709.0904
"data scientist","senior",NA,"Chicago, IL","14 days ago","Finance","Private","700","700","189,520 - 205,503","['amazon', 'spark', 'git', 'r', 'python', 'linux', 'java', 'sql', 'machine learning', 'database', 'azure']","189520 - 205503",189520,NA,189520,213285.808
"data scientist","senior","remote","Remote - US . San Diego, California, United States . Fully Remote","14 days ago","Technology","Private","210","210","144,750 - 229,724","[]","144750 - 229724",144750,NA,144750,162901.65
"data scientist","senior","remote","Torrance, CA","7 days ago","Healthcare",NA,"120,010","120,010","159,835","['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']","159835",159835,NA,159835,179878.309
"data scientist","lead",NA,"Visakhapatnam Rural mandal, India","7 days ago","Technology","Public","222,040","222,040","10,053","['deep learning', 'machine learning']","10053",10053,NA,10053,11313.6462
"data scientist","senior","hybrid","Canada . Vancouver, BC, Canada . Hybrid","a month ago","Technology","Private","98","98","118,741 - 155,273","[]","118741 - 155273",118741,NA,118741,133631.1214
"machine learning engineer","senior","on-site","Toronto, Ontario, Canada","a month ago","Technology","Private","26,030","26,030","137,008 - 173,541","['pytorch', 'spark', 'aws', 'database', 'sql', 'machine learning', 'deep learning', 'azure', 'tensorflow']","137008 - 173541",137008,NA,137008,154188.8032
"machine learning engineer","senior","hybrid","Dublin, Ireland . Hybrid","6 days ago","Technology","Private","630","630","98,012","[]","98012",98012,NA,98012,110302.7048
"data scientist","senior","on-site","Bengaluru, Karnataka, India","14 days ago","Healthcare","Public","37,960",NA,"29,797 - 32,901","['spark', 'aws', 'python', 'sql', 'machine learning', 'deep learning', 'azure']","29797 - 32901",29797,NA,29797,33533.5438
"data scientist","senior","hybrid","Redwood City, CA (Hybrid) . Hybrid","6 days ago","Technology","Private","600","600","220,119","[]","220119",220119,NA,220119,247721.9226
"data scientist","senior",NA,"Waltham, MA","7 days ago","Energy","Public","12,270","12,270","126,957 - 149,790","['git', 'r', 'python', 'sql', 'azure']","126957 - 149790",126957,NA,126957,142877.4078
"machine learning engineer","senior","hybrid","Pittsburgh, PA . Hybrid","7 days ago","Healthcare","Public","22,060",NA,"108,761 - 132,929","['pytorch', 'aws', 'python', 'machine learning', 'deep learning']","108761 - 132929",108761,NA,108761,122399.6294
"data scientist","lead","on-site","New York, NY","5 days ago","Retail","Public","130,040","130,040","137,000","['sql', 'machine learning', 'r', 'python']","137000",137000,NA,137000,154179.8
"data scientist","senior","on-site","Los Angeles County, CA","7 days ago","Technology","Public","900",NA,"121,475 - 132,435","['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'scipy', 'sql', 'machine learning', 'gcp', 'azure', 'tensorflow']","121475 - 132435",121475,NA,121475,136707.965
"data scientist","senior","on-site","Arlington, VA . Bellevue, WA","a day ago","Retail","Public","865,436","865,436","155,268 - 177,188","['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']","155268 - 177188",155268,NA,155268,174738.6072
"data scientist","senior","on-site","Princeton, NJ . New York, NY","19 days ago","Technology","Public","26,630",NA,"118,737 - 168,970","['pytorch', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']","118737 - 168970",118737,NA,118737,133626.6198
"data scientist","midlevel","on-site","Chennai, Tamil Nadu, India . Hyderabad, Telangana, India","a month ago","Finance","Public","274,280","274,280","20,926","['hadoop', 'git', 'gcp', 'python']","20926",20926,NA,20926,23550.1204
"data scientist","senior","remote","Washington, United States","7 days ago","Healthcare",NA,"120,040","120,040","159,834","['r', 'python', 'scala', 'sql', 'machine learning', 'database', 'azure', 'tableau']","159834",159834,NA,159834,179877.1836
"data scientist","senior","remote","Fort Worth, TX","14 days ago","Technology","Public","108,650","108,650","100,474 - 132,440","['machine learning']","100474 - 132440",100474,NA,100474,113073.4396
"data scientist","senior",NA,"New York, NY . Chicago, IL","4 days ago","Healthcare","Private","76,010","76,010","66,119 - 99,994","['amazon', 'aws']","66119 - 99994",66119,NA,66119,74410.3226
"data scientist","senior","hybrid","East Coast, United States . New York, United States . Hybrid","a month ago","Healthcare","Private","240","240","124,220 - 168,060","[]","124220 - 168060",124220,NA,124220,139797.188
"data scientist","senior",NA,"Mountain View, CA","21 days ago","Technology","Public","17,040","17,040","168,973","['r', 'python', 'sql', 'machine learning', 'tableau']","168973",168973,NA,168973,190162.2142
"data scientist",NA,"remote",NA,"5 days ago","Finance","Private","457","457","115,085 - 152,531","[]","115085 - 152531",115085,NA,115085,129516.659
"data scientist","lead","hybrid","Greater Birmingham, Alabama Area . Hybrid","14 days ago","Energy","Private","240","240","118,740 - 155,273","[]","118740 - 155273",118740,NA,118740,133629.996
"data scientist","senior","hybrid","Markham, Ontario, Canada . Toronto, Ontario, Canada . Hybrid","a month ago","Finance","Public","29,490",NA,"73,454","['machine learning', 'python']","73454",73454,NA,73454,82665.1316
"data scientist","midlevel",NA,"Springfield, VA","a month ago","Technology","Public","27,420",NA,"81,926 - 148,097","['git', 'r', 'python', 'docker', 'linux', 'java', 'sql', 'database', 'deep learning']","81926 - 148097",81926,NA,81926,92199.5204
"data scientist","senior","remote",NA,"19 days ago","Technology","Private","45","45","155,266 - 178,099","[]","155266 - 178099",155266,NA,155266,174736.3564
"data scientist","senior","on-site","Bellevue, WA . San Francisco, CA . Seattle, WA . Palo Alto, CA","14 days ago","Technology","Public","65,810","65,810","125,226 - 216,010","['sql', 'r', 'python']","125226 - 216010",125226,NA,125226,140929.3404
"data scientist","senior","hybrid","Cambridge, MA . Hybrid","16 days ago","Healthcare","Public","107,710","107,710","79,461","['python']","79461",79461,NA,79461,89425.4094
"data scientist","midlevel","on-site","South San Francisco, CA . On-site","25 days ago","Healthcare","Public","78,700","78,700","157,737 - 248,339","['machine learning', 'r', 'python']","157737 - 248339",157737,NA,157737,177517.2198
"data scientist","senior","hybrid","Navi Mumbai, Maharashtra, India . Hybrid","7 days ago","Finance","Public","9,900",NA,"15,539","['python', 'neural network', 'sql', 'machine learning', 'deep learning']","15539",15539,NA,15539,17487.5906
"data scientist","midlevel","on-site","Washington, DC . On-site","5 days ago","Technology","Public","26,060","26,060","146,141 - 182,673","['python']","146141 - 182673",146141,NA,146141,164467.0814
"data scientist","midlevel","hybrid","Pittsburgh, PA . Hybrid","a month ago","Education",NA,"12,659","12,659","44,521 - 59,359","['database', 'sql', 'r', 'python']","44521 - 59359",44521,NA,44521,50103.9334
"data scientist","senior","on-site",NA,"2 days ago","Technology","Public","2,300",NA,"151,799 - 278,294","[]","151799 - 278294",151799,NA,151799,170834.5946
"data scientist",NA,"hybrid","Bangalore, Karnataka, India . Hybrid","10 months ago","Technology","Private","3,570","3,570","34,569","[]","34569",34569,NA,34569,38903.9526
"data scientist","senior",NA,"Veldhoven, North Brabant, Netherlands","14 days ago","Technology","Public","24,800","24,800","82,367","[]","82367",82367,NA,82367,92695.8218
"data scientist","senior",NA,"San Antonio, TX","14 days ago","Retail","Private","23,910","23,910","130,610","['spark', 'r', 'python', 'docker', 'scala', 'java', 'sql', 'machine learning', 'kubernetes', 'deep learning', 'tensorflow']","130610",130610,NA,130610,146988.494
"data scientist","lead","on-site","Bangkok, Bangkok, Thailand . On-site","a month ago","Technology","Private","4,570","4,570","54,267","[]","54267",54267,NA,54267,61072.0818
"data scientist","senior",NA,"Hyderabad, Telangana, India","4 days ago","Technology","Public","182,288","182,288","48,604","['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'machine learning', 'deep learning', 'hadoop', 'azure', 'tensorflow']","48604",48604,NA,48604,54698.9416
"data scientist","senior","remote","Remote, United States . Fully Remote","14 days ago","Finance","Private","300","300","167,139","[]","167139",167139,NA,167139,188098.2306
"data scientist","lead","hybrid","Bangalore, Karnataka, India . Hybrid","a month ago","Technology","Private","3,560","3,560","34,568","[]","34568",34568,NA,34568,38902.8272
"data scientist","senior",NA,"San Francisco, CA","2 months ago","Finance","Private","90","90","200,936 - 264,868","['amazon', 'machine learning']","200936 - 264868",200936,NA,200936,226133.3744
"data scientist","lead","remote","Cardiff, London or Remote (UK) . Fully Remote","3 months ago","Technology","Private","1,530","1,530","86,767 - 105,033","[]","86767 - 105033",86767,NA,86767,97647.5818
"data scientist","senior",NA,"Louisville, KY","14 days ago","Technology","Public","187,570","187,570","107,773","['pandas', 'numpy', 'pytorch', 'git', 'r', 'python', 'scikit-learn', 'sql', 'gcp', 'machine learning', 'tensorflow', 'tableau']","107773",107773,NA,107773,121287.7342
"data scientist","senior",NA,"Oklahoma City, OK","7 days ago","Technology","Public","4,780",NA,"114,172","['machine learning']","114172",114172,NA,114172,128489.1688
"data scientist","senior","on-site","St Louis, MO","a month ago","Retail","Public","11,020",NA,"101,079 - 157,680","['pandas', 'amazon', 'powerbi', 'git', 'r', 'python', 'scipy', 'sql', 'machine learning', 'database', 'azure', 'matplotlib', 'tableau']","101079 - 157680",101079,NA,101079,113754.3066
"data scientist","senior","on-site","San Francisco, CA . On-site","4 months ago","Technology","Private","90","90","155,269 - 189,976","[]","155269 - 189976",155269,NA,155269,174739.7326
"data scientist","senior","hybrid","Mountain View, CA, US . San Francisco, CA, US . Hybrid","9 days ago","Technology","Private","2,810","2,810","226,506","[]","226506",226506,NA,226506,254909.8524
"data scientist","senior","hybrid","Madrid, Community of Madrid, Spain . Hybrid","21 days ago","Technology","Private","263,610","263,610","32,158","['pandas', 'numpy', 'aws', 'r', 'python', 'scikit-learn', 'machine learning', 'gcp', 'deep learning', 'azure', 'matplotlib']","32158",32158,NA,32158,36190.6132
"data scientist","senior","hybrid","Chicago, Illinois, United States . New York, New York, United States . Hybrid","13 days ago","Technology","Private","420","420","159,841 - 205,507","[]","159841 - 205507",159841,NA,159841,179885.0614
